"date","ALB","SQM","MALRY","LTHM","SGML","GNENF","PILBF"
2000-09-30,6.96554431048306,0.914111885157498,NA,NA,NA,NA,NA
2000-10-01,6.90874301303517,0.903001040220261,NA,NA,NA,NA,NA
2000-10-02,6.66459941864014,0.894415318965912,NA,NA,NA,NA,NA
2000-10-03,6.9276762008667,0.894415318965912,NA,NA,NA,NA,NA
2000-10-04,7.12498331069946,0.880527257919312,NA,NA,NA,NA,NA
2000-10-05,7.19075202941895,0.899970710277557,NA,NA,NA,NA,NA
2000-10-06,7.67305755615234,0.888860285282135,NA,NA,NA,NA,NA
2000-10-07,7.44087344949896,0.888733950528231,NA,NA,NA,NA,NA
2000-10-08,7.45283159342679,0.884441188790582,NA,NA,NA,NA,NA
2000-10-09,7.58536767959595,0.888860285282135,NA,NA,NA,NA,NA
2000-10-10,7.43190336227417,0.877749443054199,NA,NA,NA,NA,NA
2000-10-11,7.16882705688477,0.874971926212311,NA,NA,NA,NA,NA
2000-10-12,7.01536846160889,0.849972426891327,NA,NA,NA,NA,NA
2000-10-13,6.99344635009766,0.861083030700684,NA,NA,NA,NA,NA
2000-10-14,7.02035104144703,0.861335697499188,NA,NA,NA,NA,NA
2000-10-15,6.98547354611483,0.860199405388399,NA,NA,NA,NA,NA
2000-10-16,6.88382911682129,0.869416415691376,NA,NA,NA,NA,NA
2000-10-17,6.97152614593506,0.855527579784393,NA,NA,NA,NA,NA
2000-10-18,7.19075202941895,0.84441727399826,NA,NA,NA,NA,NA
2000-10-19,7.16882705688477,0.83886182308197,NA,NA,NA,NA,NA
2000-10-20,7.30037117004395,0.849972426891327,NA,NA,NA,NA,NA
2000-10-21,7.26050821217624,0.846184754913504,NA,NA,NA,NA,NA
2000-10-22,7.31730781901966,0.84353334795345,NA,NA,NA,NA,NA
2000-10-23,7.23459482192993,0.84441727399826,NA,NA,NA,NA,NA
2000-10-24,7.4538311958313,0.849972426891327,NA,NA,NA,NA,NA
2000-10-25,7.4538311958313,0.83886182308197,NA,NA,NA,NA,NA
2000-10-26,7.65113544464111,0.80275148153305,NA,NA,NA,NA,NA
2000-10-27,7.8045973777771,0.81941819190979,NA,NA,NA,NA,NA
2000-10-28,7.82353121584112,0.817902887409383,NA,NA,NA,NA,NA
2000-10-29,7.94610101526434,0.817397843707692,NA,NA,NA,NA,NA
2000-10-30,8.22113513946533,0.808307349681854,NA,NA,NA,NA,NA
2000-10-31,8.13344192504883,0.822195529937744,NA,NA,NA,NA,NA
2000-11-01,7.56344795227051,0.822195529937744,NA,NA,NA,NA,NA
2000-11-02,7.40998601913452,0.861083030700684,NA,NA,NA,NA,NA
2000-11-03,7.05921363830566,0.899970710277557,NA,NA,NA,NA,NA
2000-11-04,7.34820051626726,0.878506817600944,NA,NA,NA,NA,NA
2000-11-05,7.40201139450073,0.883178453553807,NA,NA,NA,NA,NA
2000-11-06,7.36613750457764,0.897193253040314,NA,NA,NA,NA,NA
2000-11-07,7.54152011871338,0.8833047747612,NA,NA,NA,NA,NA
2000-11-08,7.73883008956909,0.861083030700684,NA,NA,NA,NA,NA
2000-11-09,7.65113544464111,0.852750360965729,NA,NA,NA,NA,NA
2000-11-10,7.40998601913452,0.852750360965729,NA,NA,NA,NA,NA
2000-11-11,7.54949346455661,0.851235197349028,NA,NA,NA,NA,NA
2000-11-12,7.56942213665355,0.844796004620465,NA,NA,NA,NA,NA
2000-11-13,7.54152011871338,0.84441727399826,NA,NA,NA,NA,NA
2000-11-14,7.62920999526978,0.84441727399826,NA,NA,NA,NA,NA
2000-11-15,7.76074552536011,0.822195529937744,NA,NA,NA,NA,NA
2000-11-16,7.47574996948242,0.830528557300568,NA,NA,NA,NA,NA
2000-11-17,7.69498300552368,0.822195529937744,NA,NA,NA,NA,NA
2000-11-18,7.64615245298906,0.818407806483182,NA,NA,NA,NA,NA
2000-11-19,7.65217883246286,0.80976212592352,NA,NA,NA,NA,NA
2000-11-20,7.62920999526978,0.813862442970276,NA,NA,NA,NA,NA
2000-11-21,7.69498300552368,0.783308267593384,NA,NA,NA,NA,NA
2000-11-22,7.69498300552368,0.794418632984161,NA,NA,NA,NA,NA
2000-11-23,7.71690337554268,0.799370317355446,NA,NA,NA,NA,NA
2000-11-24,7.76074552536011,0.808307349681854,NA,NA,NA,NA,NA
2000-11-25,7.74126227696737,0.803677654928631,NA,NA,NA,NA,NA
2000-11-26,7.74102053642273,0.804695984721184,NA,NA,NA,NA,NA
2000-11-27,7.8045973777771,0.80275148153305,NA,NA,NA,NA,NA
2000-11-28,7.56344795227051,0.805529177188873,NA,NA,NA,NA,NA
2000-11-29,7.82652235031128,0.805529177188873,NA,NA,NA,NA,NA
2000-11-30,7.73883008956909,0.811084747314453,NA,NA,NA,NA,NA
